country;major area;minor area;centroid (lat);centroid (long);distance (km)
Argentina;Neuquén;Lacar;-40,32379399;-71,19093089;58,50495139
Argentina;Neuquén;Loncopué;-38,0708894;-70,32998307;66,1536199
Argentina;Neuquén;Los Lagos;-40,78426876;-71,48732048;53,12246096
Argentina;Neuquén;Minas;-36,85474744;-70,77457308;83,34337115
Argentina;Neuquén;Pehuenches;-37,42600817;-69,37128972;105,7810912
Argentina;Neuquén;Picún Leufú;-39,4175534;-69,45516563;51,61976224
Argentina;Neuquén;Picunches;-38,57594738;-70,3912837;73,58152529
Argentina;Neuquén;Zapala;-38,93320214;-69,86178067;59,2638653
Argentina;Río Negro;Ñorquinco;-41,74055808;-70,39026763;88,33385138
Argentina;Río Negro;Adolfo Alsina;-40,79178951;-63,76748749;85,96623829
Argentina;Río Negro;Avellaneda;-39,41538069;-66,22027449;148,2092757
Argentina;Río Negro;Bariloche;-41,50259938;-71,53117244;62,85815517
Argentina;Río Negro;Conesa;-40,14585007;-64,30492852;86,84937555
Argentina;Río Negro;El Cuy;-39,70234186;-68,4961683;178,9808606
Argentina;Río Negro;General Roca;-38,53412927;-67,55078929;122,3802888
Argentina;Río Negro;Nueve de Julio;-40,92744685;-67,457712;130,4450154
Argentina;Río Negro;Pichi Mahuida;-39,40022871;-64,40987554;101,2819256
Argentina;Río Negro;Pilcaniyeu;-40,89402381;-70,47058183;126,8439142
Argentina;Río Negro;San Antonio;-40,95322896;-65,36667585;120,4852359
Argentina;Río Negro;Valcheta;-40,98145525;-66,31105274;126,3432799
Argentina;Río Negro;Veinticinco de Mayo;-41,13354623;-68,90437685;118,0938001
Argentina;Salta;Anta;-24,86689068;-63,83783825;117,5329504
Argentina;Salta;Cachi;-25,04468232;-66,19471172;42,04133992
Argentina;Salta;Cafayate;-26,13380924;-65,8515803;30,91833232
Argentina;Salta;Capital;-24,90004702;-65,27181522;40,73016131
Argentina;Salta;Cerrillos;-24,99235444;-65,39797456;24,32108982
Argentina;Salta;Chicoana;-25,14556187;-65,60873516;34,60474656
Argentina;Salta;General Güemes;-24,77203093;-64,96884184;41,94584168
Argentina;Salta;General José de San Martín;-22,70928483;-63,65584406;103,5607092
Argentina;Salta;Guachipas;-25,71453945;-65,44017007;49,99436834
Argentina;Salta;Iruya;-22,79715998;-64,90935018;54,05404945
Argentina;Salta;La Caldera;-24,56316389;-65,4401828;28,70024387
Argentina;Salta;La Candelaria;-26,08598476;-65,16972892;36,73017976
Argentina;Salta;La Poma;-24,09467156;-66,21473411;93,19441875
Argentina;Salta;La Viña;-25,43744434;-65,58146338;54,01704174
Argentina;Salta;Los Andes;-24,6518291;-67,34451851;139,9435969
Argentina;Salta;Metán;-25,41913143;-64,5751256;76,4499818
Argentina;Salta;Molinos;-25,53038307;-66,45034156;59,0425357
Argentina;Salta;Orán;-23,48842517;-64,15709376;121,2285562
Argentina;Salta;Rivadavia;-23,53015319;-62,83135481;198,141464
Argentina;Salta;Rosario de la Frontera;-25,86323451;-64,72831249;63,20717398
Argentina;Salta;Rosario de Lerma;-24,5458829;-65,85372375;66,20925272
Argentina;Salta;San Carlos;-25,81991784;-66,17059461;77,6217625
Argentina;Salta;Santa Victoria;-22,3758344;-64,90844178;46,93115182
Argentina;San Juan;Albardón;-31,20251502;-68,44877622;37,61275419
Argentina;San Juan;Angaco;-31,18285186;-68,12292351;44,80447774
Argentina;San Juan;Calingasta;-31,46622407;-69,83188435;131,5988835
Argentina;San Juan;Capital;-31,62207011;-68,41138582;18,94317829
Argentina;San Juan;Caucete;-31,50780997;-67,54318431;88,94707866
Argentina;San Juan;Chimbas;-31,47809329;-68,5212645;10,30651235
Argentina;San Juan;Iglesia;-29,61435176;-69,43359764;138,7892324
Argentina;San Juan;Jáchal;-30,34916842;-68,43514234;109,4820557
Argentina;San Juan;Pocito;-31,73912233;-68,58233699;20,75158915
Argentina;San Juan;Rawson;-31,68020953;-68,46752954;20,72780206
Argentina;San Juan;Rivadavia;-31,5484907;-68,63826898;9,407677947
Argentina;San Juan;San Martín;-31,51778362;-68,19920515;26,12274043
Argentina;San Juan;Santa Lucía;-31,52006236;-68,46141585;5,35580059
Argentina;San Juan;Sarmiento;-32,06252592;-68,70040088;42,9703336
Argentina;San Juan;Ullum;-31,0818004;-68,8841645;63,28037287
Argentina;San Juan;Valle Fértil;-30,68718482;-67,5161185;127,7505014
Argentina;San Juan;Veinticinco de Mayo;-31,98376975;-67,83901841;66,64988581
Argentina;San Juan;Zonda;-31,62502925;-68,95820065;50,14768784
Argentina;San Luis;Ayacucho;-32,19732237;-66,53176022;88,20510964
Argentina;San Luis;Belgrano;-32,76702028;-66,71839253;66,53812822
Argentina;San Luis;Chacabuco;-32,73923333;-65,19841089;45,89837004
Argentina;San Luis;Coronel Pringles;-33,17872002;-65,91431422;59,79609703
Argentina;San Luis;General Pedernera;-33,92820482;-65,54402003;111,4194547
Argentina;San Luis;Gobernador Dupuy;-35,33441027;-65,83580313;107,4852083
Argentina;San Luis;Junín;-32,21248955;-65,38321561;50,08655164
Argentina;San Luis;La Capital;-33,81615279;-66,5248732;101,131736
Argentina;San Luis;Libertador General San Martín;-32,59474465;-65,69174317;40,76829483
Argentina;Santa Cruz;Corpen Aike;-49,94808276;-69,43958187;138,6720049
Argentina;Santa Cruz;Deseado;-47,33279955;-68,02653619;185,2551281
Argentina;Santa Cruz;Güer Aike;-51,41432442;-70,55804852;182,7512357
Argentina;Santa Cruz;Lago Argentino;-49,82411363;-72,03713515;141,6612978
Argentina;Santa Cruz;Lago Buenos Aires;-46,83425506;-70,63055895;178,5705119
Argentina;Santa Cruz;Magallanes;-48,84074113;-68,4649431;120,5474677
Argentina;Santa Cruz;Rió Chico;-48,28957703;-71,11583214;142,6546969
Argentina;Santa Fe;Belgrano;-32,60703861;-61,71583934;53,30063618
Argentina;Santa Fe;Caseros;-33,21867299;-61,54026084;57,12593492
Argentina;Santa Fe;Castellanos;-31,23077858;-61,66588076;68,11845665
Argentina;Santa Fe;Constitución;-33,48573209;-60,8607198;61,17999348
Argentina;Santa Fe;Garay;-31,05337031;-60,13587618;61,17560412
Argentina;Santa Fe;General López;-33,9224388;-61,94196574;101,1678086
Argentina;Santa Fe;General Obligado;-28,67372275;-59,52959837;97,64622212
Argentina;Santa Fe;Iriondo;-32,70388866;-61,28243902;59,68038364
Argentina;Santa Fe;La Capital;-31,48307868;-60,68194738;53,54005512
Argentina;Santa Fe;Las Colonias;-31,31933064;-61,12453594;78,68555451
Argentina;Santa Fe;Nueve de Julio;-28,85194767;-61,40284289;119,840693
Argentina;Santa Fe;Rosario;-33,13199517;-60,70673587;37,93216697
Argentina;Santa Fe;San Cristóbal;-30,2274366;-61,36453647;90,83729015
Argentina;Santa Fe;San Javier;-30,1131059;-59,90430299;84,15512618
Argentina;Santa Fe;San Jerónimo;-32,15873467;-61,05763902;49,53056067
Argentina;Santa Fe;San Justo;-30,52948471;-60,50462472;76,52872251
Argentina;Santa Fe;San Lorenzo;-32,94722283;-60,97362063;56,55571175
Argentina;Santa Fe;San Martín;-32,01245535;-61,818379;53,41721325
Argentina;Santa Fe;Vera;-28,96838131;-60,41701861;134,6417239
Argentina;Santiago del Estero;Aguirre;-29,31365266;-62,53921118;70,6044185
Argentina;Santiago del Estero;Alberdi;-26,53242552;-62,74235405;108,6206289
Argentina;Santiago del Estero;Atamisqui;-28,69087311;-63,8826565;35,86511238
Argentina;Santiago del Estero;Avellaneda;-28,56210522;-63,22314562;61,9804773
Argentina;Santiago del Estero;Banda;-27,45021378;-64,22102721;51,23275891
Argentina;Santiago del Estero;Belgrano;-29,0956778;-62,23010127;50,25323843
Argentina;Santiago del Estero;Capital;-27,91001091;-64,44572204;36,00826549
Argentina;Santiago del Estero;Choya;-28,77945042;-64,77738897;87,26190187
Argentina;Santiago del Estero;Copo;-25,94660656;-62,75873835;122,8214928
Argentina;Santiago del Estero;Figueroa;-27,3382611;-63,58527138;69,77215497
Argentina;Santiago del Estero;General Taboada;-28,58505643;-62,35328456;79,87993551
Argentina;Santiago del Estero;Guasayán;-27,98810418;-64,87914855;38,74275937
Argentina;Santiago del Estero;Jiménez;-26,92598509;-64,30107245;76,4120647
Argentina;Santiago del Estero;Juan Felipe Ibarra;-28,05845183;-62,55414264;99,51894742
Argentina;Santiago del Estero;Loreto;-28,62254105;-64,3162031;49,53006256
Argentina;Santiago del Estero;Mitre;-29,62093324;-62,76760173;54,95034233
Argentina;Santiago del Estero;Moreno;-27,31097026;-62,46409759;95,45143129
Argentina;Santiago del Estero;Ojo de Agua;-29,2999258;-64,02714021;90,7151523
Argentina;Santiago del Estero;Pellegrini;-26,25711706;-64,11074066;63,09777518
Argentina;Santiago del Estero;Quebrachos;-29,38893631;-63,37331421;70,03524363
Argentina;Santiago del Estero;Rió Hondo;-27,49389556;-64,77639794;36,05972605
Argentina;Santiago del Estero;Rivadavia;-30,01978734;-62,27917079;53,13391003
Argentina;Santiago del Estero;Robles;-27,87378102;-63,93425501;29,48107096
Argentina;Santiago del Estero;Salavina;-28,93605381;-63,33330178;44,38307408
Argentina;Santiago del Estero;San Martín;-28,2016297;-63,87037416;34,29086503
Argentina;Santiago del Estero;Sarmiento;-28,1092741;-63,47238507;41,492725
Argentina;Santiago del Estero;Silípica;-28,20491054;-64,30207957;30,62513348
Argentina;Tierra del Fuego;Rió Grande;-54,01829527;-67,9063332;173,8596497
Argentina;Tierra del Fuego;Ushuaia;-54,75167314;-66,72586882;188,2059628
Argentina;Tucumán;Burruyacú;-26,52511214;-64,82307644;46,54912586
Argentina;Tucumán;Capital;-26,8409942;-65,22423195;7,963905037
Argentina;Tucumán;Chicligasta;-27,2611037;-65,81213538;38,83967116
Argentina;Tucumán;Cruz Alta;-26,92317582;-64,98472461;27,70870211
Argentina;Tucumán;Famaillá;-26,97596166;-65,4693458;21,16614913
Argentina;Tucumán;Graneros;-27,70714178;-65,25777461;32,51089065
Argentina;Tucumán;Juan B. Alberdi;-27,60295169;-65,78920696;27,17141395
Argentina;Tucumán;La Cocha;-27,78789523;-65,60124042;24,84789127
Argentina;Tucumán;Leales;-27,18729767;-65,09460842;33,79608562
Argentina;Tucumán;Lules;-26,86748562;-65,42155128;25,36266581
Argentina;Tucumán;Monteros;-27,10254399;-65,64138746;33,53037161
Argentina;Tucumán;Rió Chico;-27,4367391;-65,7573651;22,94139373
Argentina;Tucumán;Simoca;-27,42051681;-65,29979022;36,00462527
Argentina;Tucumán;Tafí del Valle;-26,59600755;-65,87896402;56,48608869
Argentina;Tucumán;Tafí Viejo;-26,6656725;-65,4553513;32,83003932
Argentina;Tucumán;Trancas;-26,3477328;-65,40453231;42,46932681
Argentina;Tucumán;Yerba Buena;-26,79657876;-65,34672028;10,05909063
Bahamas;Acklins;NA;22,47742034;-73,99636356;88,79149518
Bahamas;Berry Islands;NA;25,61804892;-77,82709337;26,65502499
Bahamas;Biminis;NA;25,10312428;-79,43653207;294,2797061
Bahamas;Black Point;NA;24,04984918;-76,36502596;39,84148376
Bahamas;Cat Island;NA;24,35596758;-75,5032958;54,218087
Bahamas;Central Abaco;NA;26,44555091;-77,16701913;35,39799095
Bahamas;Central Andros;NA;24,42060377;-77,9325828;30,55664437
Bahamas;Central Eleuthera;NA;25,12323856;-76,16304128;14,69345457
Bahamas;City of Freeport;NA;26,52018925;-78,64525914;5,689115889
Bahamas;Crooked Island;NA;22,76449698;-74,16305516;67,49366986
Bahamas;East Grand Bahama;NA;26,67171606;-78,14134335;45,95382149
Bahamas;Exuma;NA;23,66139575;-75,96129277;181,4510521
Bahamas;Grand Cay;NA;27,22204869;-78,32035741;11,10742884
Bahamas;Harbour Island;NA;25,5437326;-76,77110705;3,999827829
Bahamas;Hope Town;NA;26,74326587;-77,32480339;100,4967982
Bahamas;Inagua;NA;21,11137008;-73,32208135;61,42354936
Bahamas;Long Island;NA;23,22261606;-75,07844548;57,56792228
Bahamas;Mangrove Cay;NA;24,15040886;-77,76952051;21,19765055
Bahamas;Mayaguana;NA;22,37441718;-72,96178845;41,83551797
Bahamas;Moore's Island;NA;26,29116242;-77,56001033;7,675837304
Bahamas;New Providence;NA;25,03500909;-77,39482109;47,06023959
Bahamas;North Abaco;NA;26,80563334;-77,52869382;43,44169832
Bahamas;North Andros;NA;24,7670771;-78,09628069;62,85024874
Bahamas;North Eleuthera;NA;25,42592971;-76,62205907;45,05564179
Bahamas;Ragged Island;NA;22,38433458;-75,76270787;88,66765121
Bahamas;Rum Cay;NA;23,69266464;-74,88426557;30,45510346
Bahamas;San Salvador;NA;24,03679387;-74,49302249;14,00801099
Bahamas;South Abaco;NA;26,04682863;-77,24371288;32,13011363
Bahamas;South Andros;NA;23,92355723;-77,64880754;80,56583475
Bahamas;South Eleuthera;NA;24,81177951;-76,20367028;23,32156399
Bahamas;Spanish Wells;NA;25,51063834;-76,85100851;4,936920007
Bahamas;West Grand Bahama;NA;26,62479181;-78,62036611;44,19549065
Barbados;Christ Church;;13,08262513;-59,5306656;8,407019835
Barbados;Saint Andrew;;13,24331214;-59,57566737;5,619922874
Barbados;Saint George;;13,13731672;-59,54680631;5,114359294
Barbados;Saint James;;13,19213402;-59,62325514;6,394006713
Barbados;Saint John;;13,17400589;-59,50284812;5,065096545
Barbados;Saint Joseph;;13,20348986;-59,54441493;4,162610489
Barbados;Saint Lucy;;13,30497504;-59,61778642;4,829028652
Barbados;Saint Michael;;13,11724697;-59,60049155;4,781137364
Barbados;Saint Peter;;13,26099045;-59,61551192;5,929709006
Barbados;Saint Philip;;13,13024975;-59,46447836;6,000571883
Barbados;Saint Thomas;;13,17882594;-59,58866666;4,681380306
Belize;Belize;NA;17,56129272;-88,38051335;117,2715185
Belize;Cayo;NA;17,0099562;-88,8900871;72,02942376
Belize;Corozal;NA;18,21948664;-88,28683968;49,71036215
Belize;Orange Walk;NA;17,76916633;-88,80745964;59,40227447
Belize;Stann Creek;NA;16,84481278;-88,46055924;74,17278591
Belize;Toledo;NA;16,31278836;-88,87151885;68,90779341
Bolivia;Chuquisaca;Belisario Boeto;-18,94411056;-64,29866319;38,41099268
Bolivia;Chuquisaca;Hernando Siles;-20,58888133;-64,00905436;60,67190981
Bolivia;Chuquisaca;Hernando Siles;-20,00686319;-64,07749364;62,34013117
Bolivia;Chuquisaca;Jaime Zudáñez;-19,45600718;-64,74924347;22,49645289
Bolivia;Chuquisaca;Jaime Zudáñez;-18,77762812;-64,64160834;32,99514896
Bolivia;Chuquisaca;Jaime Zudáñez;-18,7456616;-64,89063871;30,72762044
Bolivia;Chuquisaca;Jaime Zudáñez;-19,12118638;-64,68926786;24,45365756
Bolivia;Chuquisaca;Juana Azurduay de Padilla;-19,76818131;-64,55706917;30,34296848
Bolivia;Chuquisaca;Juana Azurduay de Padilla;-20,17484072;-64,4305635;40,20928423
Bolivia;Chuquisaca;Luis Calvo;-20,73262535;-62,89124703;77,74322704
Bolivia;Chuquisaca;Luis Calvo;-20,70649742;-63,58849492;34,80154613
Bolivia;Chuquisaca;Luis Calvo;-19,90811931;-63,80121753;121,7776728
Bolivia;Chuquisaca;Nor Cinti;-20,59558118;-65,15411939;34,09994483
Bolivia;Chuquisaca;Nor Cinti;-20,57128051;-64,68593254;44,07933056
Bolivia;Chuquisaca;Nor Cinti;-20,14277798;-64,90087734;48,5991837
Bolivia;Chuquisaca;Oropeza;-18,60781702;-65,40052623;42,32889153
Bolivia;Chuquisaca;Oropeza;-18,91296634;-65,24325559;36,13986
Bolivia;Chuquisaca;Oropeza;-19,21995702;-65,25945261;19,96518616
Bolivia;Chuquisaca;Sud Cinti;-20,97491428;-65,30675886;19,89325763
Bolivia;Chuquisaca;Sud Cinti;-20,86244628;-64,56967547;59,92571264
Bolivia;Chuquisaca;Sud Cinti;-21,26976887;-65,32884154;26,74835592
Bolivia;Chuquisaca;Tomina;-19,68078519;-64,27462554;23,58573239
Bolivia;Chuquisaca;Tomina;-19,36374386;-64,15716498;33,78820172
Bolivia;Chuquisaca;Tomina;-19,45762914;-64,53513119;21,89702823
Bolivia;Chuquisaca;Tomina;-19,15090316;-64,48978085;31,05440967
Bolivia;Chuquisaca;Tomina;-19,41735448;-64,36973044;16,0270195
Bolivia;Chuquisaca;Yamparáez;-19,10937287;-64,9106203;34,8702564
Bolivia;Chuquisaca;Yamparáez;-19,23036283;-65,06861928;20,69412624
Bolivia;Cochabamba;Arani;-17,58514904;-65,72382088;11,27573557
Bolivia;Cochabamba;Arani;-17,25235482;-65,48064314;53,79264651
Bolivia;Cochabamba;Arani;-17,58562716;-65,58307783;16,14180432
Bolivia;Cochabamba;Arque;-17,81206981;-66,40856304;21,37163214
Bolivia;Cochabamba;Arque;-17,99444599;-66,62810981;24,91321134
Bolivia;Cochabamba;Arque;-17,81284141;-66,62274795;19,616306
Bolivia;Cochabamba;Ayopaya;-17,13673181;-66,80194863;36,73281322
Bolivia;Cochabamba;Ayopaya;-16,54912108;-66,55450571;92,45829978
Bolivia;Cochabamba;Capinota;-17,76495688;-66,22627789;20,18981886
Bolivia;Cochabamba;Capinota;-17,56521275;-66,2155631;15,16825838
Bolivia;Cochabamba;Capinota;-17,77183007;-66,33850621;11,77491511
Bolivia;Cochabamba;Carrasco;-16,54809493;-64,9116262;77,79641425
Bolivia;Cochabamba;Carrasco;-17,67110854;-65,37484862;33,96906425
Bolivia;Cochabamba;Carrasco;-17,44092706;-64,73821502;59,77049822
Bolivia;Cochabamba;Carrasco;-17,02692751;-64,88651451;36,71326333
Bolivia;Cochabamba;Carrasco;-17,56925677;-65,17321621;53,96680971
Bolivia;Cochabamba;Cercado;-17,4196934;-66,16372704;16,62123006
Bolivia;Cochabamba;Cercado;-17,38452135;-66,2285618;4,719947236
Bolivia;Cochabamba;Chapare;-17,22860814;-65,91545364;24,1135711
Bolivia;Cochabamba;Chapare;-17,32495862;-66,03085313;23,12686622
Bolivia;Cochabamba;Chapare;-17,17693059;-66,19766714;21,19249318
Bolivia;Cochabamba;Chapare;-16,63522071;-65,5790837;129,3318447
Bolivia;Cochabamba;Esteban Arce;-17,8261351;-65,92103579;20,91644156
Bolivia;Cochabamba;Esteban Arce;-17,55513065;-66,06770572;12,85128233
Bolivia;Cochabamba;Esteban Arce;-17,68289329;-65,76674054;8,650526644
Bolivia;Cochabamba;Esteban Arce;-17,68192935;-66,06459276;14,7321346
Bolivia;Cochabamba;Germán Jordán;-17,57305336;-65,93605921;6,406130704
Bolivia;Cochabamba;Germán Jordán;-17,63672003;-65,91897599;7,746053959
Bolivia;Cochabamba;Germán Jordán;-17,52069375;-66,00226252;7,82766761
Bolivia;Cochabamba;Mizque;-17,77130622;-65,62927686;16,74190901
Bolivia;Cochabamba;Mizque;-18,04717476;-65,4235433;39,80181164
Bolivia;Cochabamba;Mizque;-17,76258766;-65,78655851;10,70385757
Bolivia;Cochabamba;Mizque;-17,96825287;-65,68204793;18,0567959
Bolivia;Cochabamba;Narciso Campero;-18,30994069;-65,10334163;48,02270962
Bolivia;Cochabamba;Narciso Campero;-18,03393052;-64,8940243;25,24027543
Bolivia;Cochabamba;Narciso Campero;-18,38242431;-64,60131466;41,98314069
Bolivia;Cochabamba;Punata;-17,63377911;-65,78022496;3,50917083
Bolivia;Cochabamba;Punata;-17,5372614;-65,83031485;9,170003119
Bolivia;Cochabamba;Punata;-17,49239352;-65,88481852;10,34915832
Bolivia;Cochabamba;Punata;-17,63507395;-65,84530523;7,45489981
Bolivia;Cochabamba;Quillacollo;-17,20942135;-66,32626187;27,7319514
Bolivia;Cochabamba;Quillacollo;-17,48721284;-66,39025918;24,25125667
Bolivia;Cochabamba;Quillacollo;-17,33217281;-66,37481685;11,87549465
Bolivia;Cochabamba;Tapacarí;-17,56802219;-66,66209453;31,22360518
Bolivia;El Beni;Cercado;-14,43295703;-64,34530623;99,98241273
Bolivia;El Beni;Cercado;-14,83680588;-64,67587608;69,82821676
Bolivia;El Beni;José Ballivián;-14,74223795;-67,27438876;52,75691112
Bolivia;El Beni;José Ballivián;-13,39844784;-67,06120766;162,789764
Bolivia;El Beni;José Ballivián;-15,00516309;-66,79190882;89,58469068
Bolivia;El Beni;José Ballivián;-13,31920894;-66,66518975;153,2366536
Bolivia;El Beni;Mamoré;-12,42295656;-64,98690386;59,44992492
Bolivia;El Beni;Mamoré;-12,96393406;-64,85711047;117,7351627
Bolivia;El Beni;Mamoré;-13,50583783;-64,6005922;110,89483
Bolivia;El Beni;Marbán;-15,45673402;-63,39821954;113,747613
Bolivia;El Beni;Marbán;-15,5632561;-64,9184296;104,7798187
Bolivia;El Beni;Marbán;-15,37504636;-64,14036495;100,5872207
Bolivia;El Beni;Moxos;-15,46583188;-65,68393686;162,7672941
Bolivia;El Beni;Vaca Díez;-13,71360527;-62,86491607;145,4541322
Bolivia;El Beni;Vaca Díez;-13,8235851;-64,06142953;60,2674473
Bolivia;El Beni;Vaca Díez;-13,00334201;-63,69135623;96,15443658
Bolivia;El Beni;Vaca Díez;-11,30311622;-65,43239164;104,5133556
Bolivia;El Beni;Vaca Díez;-11,52181652;-66,10105026;104,6390526
Bolivia;El Beni;Yacuma;-12,79866662;-65,7828719;117,9901161
Bolivia;El Beni;Yacuma;-14,35306505;-65,9956469;149,017102
Bolivia;La Paz;Abel Iturralde;-13,08386251;-68,01141502;139,6017652
Bolivia;La Paz;Abel Iturralde;-14,26578587;-67,74264059;42,37405123
Bolivia;La Paz;Aroma;-17,06636723;-68,01930521;17,56211128
Bolivia;La Paz;Aroma;-16,88666006;-68,10854198;17,15262488
Bolivia;La Paz;Aroma;-16,88885002;-68,28553097;13,06980503
Bolivia;La Paz;Aroma;-16,98514396;-68,25579838;18,19548716
Bolivia;La Paz;Aroma;-17,20597424;-67,90837607;20,67574798
Bolivia;La Paz;Aroma;-17,36705882;-67,61513228;32,40673992
Bolivia;La Paz;Aroma;-17,39859507;-67,98483434;27,50592053
Bolivia;La Paz;Aroma;-17,10900775;-68,21830496;8,935279994
Bolivia;La Paz;Bautista Saavedra;-14,97480563;-68,96381864;29,28683808
Bolivia;La Paz;Bautista Saavedra;-15,0953615;-68,77200238;47,93436875
Bolivia;La Paz;Eliodoro Camacho;-15,78679819;-69,22499972;30,43722845
Bolivia;La Paz;Eliodoro Camacho;-15,41031301;-69,03393823;26,63661632
